mnc,year,sector,upe_code,upe_name,jur_code,jur_name,total_revenues,profit_before_tax,tax_paid,employees,tangible_assets,tax_accrued,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings
TELENOR,2019,Communications,NOR,Norway,FIN,Finland,348747083.44775796,17008833.12296164,1350552.122599342,1512,NA,NA,NA,NA,NA,NA
TELENOR,2019,Communications,NOR,Norway,PAK,Pakistan,612632782.7709843,5381899.435922191,23609275.827394515,1812,NA,NA,NA,NA,NA,NA
TELENOR,2019,Communications,NOR,Norway,BGD,Bangladesh,1521168489.2453132,655627051.0949364,319298954.4587498,2303,NA,NA,NA,NA,NA,NA
TELENOR,2019,Communications,NOR,Norway,MMR,Myanmar,584819532.667228,55585882.098562405,-2914349.3171880543,798,NA,NA,NA,NA,NA,NA
TELENOR,2019,Communications,NOR,Norway,THA,Thailand,23354864301.98396,279401816.9422624,21690070.17949019,3945,NA,NA,NA,NA,NA,NA
TELENOR,2019,Communications,NOR,Norway,MYS,Malaysia,1372648373.868336,441041581.51020473,99656530.30969884,1844,NA,NA,NA,NA,NA,NA
IBERDROLA,2019,Utilities,ESP,Spain,DEU,Germany,296576548,140455366,845,59,1509253548,32216277,253472539,43104010,NA,529207059
IBERDROLA,2019,Utilities,ESP,Spain,DZA,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,7733245
IBERDROLA,2019,Utilities,ESP,Spain,AUS,Australia,NA,384017,NA,1,13845339,16,391,391,NA,291632
IBERDROLA,2019,Utilities,ESP,Spain,BRA,Brazil,7089924194,622954151,102183351,11767,7791353460,65166908,7089924194,NA,NA,2307592448
IBERDROLA,2019,Utilities,ESP,Spain,BGR,Bulgaria,NA,969077,NA,NA,NA,NA,NA,NA,NA,13822176
IBERDROLA,2019,Utilities,ESP,Spain,CAN,Canada,6190352,1134782,655640,5,16248767,618677,6181575,8777,NA,136704790
IBERDROLA,2019,Utilities,ESP,Spain,CYP,Cyprus,4521646,2771746,27500,1,20964078,NA,4521646,NA,NA,3145344
IBERDROLA,2019,Utilities,ESP,Spain,CRI,Costa Rica,NA,NA,NA,NA,NA,NA,NA,NA,NA,9255836
IBERDROLA,2019,Utilities,ESP,Spain,EGY,Egypt,NA,NA,NA,NA,NA,NA,NA,NA,NA,237282
IBERDROLA,2019,Utilities,ESP,Spain,ESP,Spain,15803641884,1774281328,366583159,9571,23822514296,409478945,14828533624,975108257,4771554000,11421611507
IBERDROLA,2019,Utilities,ESP,Spain,FRA,France,45766366,15807063,NA,68,100966124,1030380,52335312,6568946,NA,860199
IBERDROLA,2019,Utilities,ESP,Spain,GRC,Greece,56640375,29767274,9665179,84,158813645,6523044,56640375,NA,NA,131804894
IBERDROLA,2019,Utilities,ESP,Spain,HUN,Hungary,38676398,20956774,1481928,10,175979576,1417336,38462651,213748,NA,180932003
IBERDROLA,2019,Utilities,ESP,Spain,IRL,Ireland,2715062,3324022,NA,4,4112369,NA,2753041,37979,NA,1737493
IBERDROLA,2019,Utilities,ESP,Spain,ITA,Italy,198962872,35138781,NA,67,1085629,812835,213046642,14083770,NA,45404782
IBERDROLA,2019,Utilities,ESP,Spain,KEN,Kenya,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819894
IBERDROLA,2019,Utilities,ESP,Spain,LVA,Latvia,6847721,2007535,102495,1,NA,228745,6847721,NA,NA,NA
IBERDROLA,2019,Utilities,ESP,Spain,LUX,Luxembourg,581346,11870317,18338,NA,NA,45268,581346,NA,NA,83763432
IBERDROLA,2019,Utilities,ESP,Spain,MEX,Mexico,2457664960,645464121,214315433,1292,5266831714,147880580,2460051600,2386639,NA,2543227730
IBERDROLA,2019,Utilities,ESP,Spain,MNE,Montenegro,NA,NA,41245,NA,NA,NA,NA,NA,NA,2808241
IBERDROLA,2019,Utilities,ESP,Spain,NLD,Netherlands,331572965,26078540,2602096,NA,NA,2269701,0,331572965,NA,2658322793
IBERDROLA,2019,Utilities,ESP,Spain,POL,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,6803510
IBERDROLA,2019,Utilities,ESP,Spain,PRT,Portugal,856508943,16816288,3185450,89,790512248,1259979,856408261,100681,NA,221245319
IBERDROLA,2019,Utilities,ESP,Spain,QAT,Qatar,141426,1719680,NA,9,221154,NA,140130,1295,NA,665990
IBERDROLA,2019,Utilities,ESP,Spain,ROU,Romania,10574812,4109157,NA,5,51172464,201,10430275,144537,NA,56810562
IBERDROLA,2019,Utilities,ESP,Spain,RUS,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,7642
IBERDROLA,2019,Utilities,ESP,Spain,ZAF,South Africa,0,563035,15996,NA,4627088,NA,10244,10244,NA,2989781
IBERDROLA,2019,Utilities,ESP,Spain,GBR,United Kingdom,5919515576,755742278,101342993,5473,15509191616,91813842,5879876476,39639100,NA,6642258147
IBERDROLA,2019,Utilities,ESP,Spain,USA,United States of America,5546909094,797422723,1352608,6613,22723746563,46761388,5546052382,856711,NA,8782372624
DNO,2016,Mining & Extraction,NOR,Norway,IRQ,Iraq,418154869.1888552,NA,NA,560,NA,NA,NA,NA,NA,NA
DNO,2016,Mining & Extraction,NOR,Norway,OMN,Oman,19886310.251091257,NA,1988631.0251091255,44,NA,NA,NA,NA,NA,NA
DNO,2016,Mining & Extraction,NOR,Norway,YEM,Yemen,NA,NA,NA,39,NA,NA,NA,NA,NA,NA
DNO,2016,Mining & Extraction,NOR,Norway,ARE,United Arab Emirates,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
DNO,2016,Mining & Extraction,NOR,Norway,TUN,Tunisia,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
DNO,2016,Mining & Extraction,NOR,Norway,SOM,Somalia,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
DNO,2016,Mining & Extraction,NOR,Norway,other,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA
L&G,2020,"Banking, Insurance & Financial Services",GBR,United Kingdom,GBR,United Kingdom,NA,1471428576.970918,623219748.9616885,NA,NA,NA,NA,NA,NA,NA
L&G,2020,"Banking, Insurance & Financial Services",GBR,United Kingdom,USA,United States of America,NA,-121494102.68567212,NA,NA,NA,NA,NA,NA,NA,NA
L&G,2020,"Banking, Insurance & Financial Services",GBR,United Kingdom,BMU,Bermuda,NA,656968110.8188196,NA,NA,NA,NA,NA,NA,NA,NA
L&G,2020,"Banking, Insurance & Financial Services",GBR,United Kingdom,IRL,Ireland,NA,5624726.976188525,NA,NA,NA,NA,NA,NA,NA,NA
L&G,2020,"Banking, Insurance & Financial Services",GBR,United Kingdom,other,NA,NA,-1124945.395237705,NA,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,JPN,Japan,NA,NA,193495977.71615183,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,USA,United States of America,NA,NA,26184955.300071824,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,PER,Peru,NA,NA,38792830.57786676,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,CHL,Chile,NA,NA,16796811.037844066,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,CHN,China,NA,NA,7096549.993494999,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,PHL,Philippines,NA,NA,19186968.500930924,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,NCL,New Caledonia,NA,NA,2193031.0743786627,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,AUS,Australia,NA,NA,2266953.470144236,NA,NA,NA,NA,NA,NA,NA
SUMITOMO,2020,Metals & Metal Products,JPN,Japan,other,NA,NA,NA,246407.98588524305,NA,NA,NA,NA,NA,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,CHE,Switzerland,NA,757625635.8685752,137325485.16976643,3646,28161066329.541553,120510119.6387746,12862820444.234789,658601816.6305124,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,FRA,France,NA,138259672.1437104,80340079.75918306,2802,4183289269.321184,79405892.78523909,4321548941.464894,186837394.78879783,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,DEU,Germany,NA,171890403.20569402,46709348.69719946,2296,2497081781.352283,51380283.56691941,2427017758.3064837,411976455.5092992,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,LUX,Luxembourg,NA,171890403.20569402,6539308.817607924,227,1485357288.5709429,18683739.478879783,470830234.86777055,62590527.25424728,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,GBR,United Kingdom,NA,13078617.635215849,2802560.921831968,577,13078617.635215849,2802560.921831968,94352884.3683429,13078617.635215849,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,other europe,NA,NA,13078617.635215849,1868373.9478879783,240,243822800.19938117,934186.9739439891,108365688.97750276,14012804.609159838,NA,NA
SWISS LIFE,2020,"Banking, Insurance & Financial Services",CHE,Switzerland,other,NA,NA,-3736747.8957759566,0,35,934186.9739439891,0,9341869.739439892,13078617.635215849,NA,NA
ENDESA,2021,Utilities,ESP,Spain,ESP,Spain,18724000000,1918000000,336000000,9116,NA,479000000,NA,NA,NA,4272000000
ENDESA,2021,Utilities,ESP,Spain,PRT,Portugal,1289000000,22000000,10000000,74,NA,5000000,NA,NA,NA,70000000
ENDESA,2021,Utilities,ESP,Spain,FRA,France,479000000,0,-1000000,57,NA,0,NA,NA,NA,21000000
ENDESA,2021,Utilities,ESP,Spain,DEU,Germany,337000000,-19000000,1000000,8,NA,-4000000,NA,NA,NA,2000000
ENDESA,2021,Utilities,ESP,Spain,NLD,Netherlands,70000000,2000000,0,3,NA,0,NA,NA,NA,-2000000
ENDESA,2021,Utilities,ESP,Spain,MAR,Morocco,0,1000000,0,0,NA,0,NA,NA,NA,0
SILTRONIC,2020,"Industrial, Electric & Electronic Machinery",DEU,Germany,DEU,Germany,NA,-10000000,3000000,2333,1266000000,NA,344000000,531000000,NA,NA
SILTRONIC,2020,"Industrial, Electric & Electronic Machinery",DEU,Germany,SGP,Singapore,NA,184000000,10000000,1045,1039000000,NA,458000000,281000000,NA,NA
SILTRONIC,2020,"Industrial, Electric & Electronic Machinery",DEU,Germany,USA,United States of America,NA,6000000,-3000000,336,128000000,NA,127000000,79000000,NA,NA
SILTRONIC,2020,"Industrial, Electric & Electronic Machinery",DEU,Germany,TWN,Taiwan,NA,1000000,1000000,15,34000000,NA,185000000,1000000,NA,NA
SILTRONIC,2020,"Industrial, Electric & Electronic Machinery",DEU,Germany,JPN,Japan,NA,1000000,0,17,15000000,NA,93000000,0,NA,NA
SILTRONIC,2020,"Industrial, Electric & Electronic Machinery",DEU,Germany,other,NA,NA,1000000,0,26,1000000,NA,0,3000000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,AUT,Austria,1235782000,42256000,9140000,129,130083000,7302000,861123000,374659000,132278000,86950000
ENI,2019,Mining & Extraction,ITA,Italy,BEL,Belgium,1634416000,296941000,93455000,236,3120000,127080000,601440000,1032976000,1662114000,116598000
ENI,2019,Mining & Extraction,ITA,Italy,CYP,Cyprus,7799000,-8576000,NA,34,15907000,NA,7796000,3000,568002000,-307041000
ENI,2019,Mining & Extraction,ITA,Italy,CZE,Czechia,5929000,-274000,88000,15,715000,93000,5929000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,DNK,Denmark,642000,278000,60000,2,NA,61000,NA,642000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,FRA,France,4189125000,21251000,7345000,760,347744000,13181000,3362745000,826380000,268661000,1846000
ENI,2019,Mining & Extraction,ITA,Italy,DEU,Germany,2134506000,58052000,37876000,534,389328000,19811000,1867861000,266645000,94145000,45583000
ENI,2019,Mining & Extraction,ITA,Italy,GRC,Greece,242206000,13037000,3003000,102,1821000,3343000,702000,241504000,19182000,9211000
ENI,2019,Mining & Extraction,ITA,Italy,GRL,Greenland,34000,-206000,NA,NA,NA,NA,13000,21000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,HUN,Hungary,152386000,-9314000,55000,159,37901000,44000,146065000,6321000,24877000,-15997000
ENI,2019,Mining & Extraction,ITA,Italy,IRL,Ireland,97163000,72594000,14970000,16,NA,9348000,10808000,86355000,500000000,83947000
ENI,2019,Mining & Extraction,ITA,Italy,ITA,Italy,40193668000,-3472729000,57810000,21558,13742086000,63539000,26460043000,13733625000,19960671000,26346292000
ENI,2019,Mining & Extraction,ITA,Italy,JEY,Jersey,20097000,16246000,NA,NA,8291000,NA,9755000,10342000,26955000,16246000
ENI,2019,Mining & Extraction,ITA,Italy,MLT,Malta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,MNE,Montenegro,63000,-3472000,NA,11,2573000,NA,63000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,NLD,Netherlands,1475355000,-271851000,10120000,68,35511000,10388000,1432337000,43018000,48993316000,12847815000
ENI,2019,Mining & Extraction,ITA,Italy,POL,Poland,3220000,766000,179000,5,335000,4000,1948000,1272000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,PRT,Portugal,3406000,-1833000,NA,NA,NA,NA,78000,3328000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,ROU,Romania,2364000,36000,59000,12,511000,47000,1998000,366000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,SVK,Slovakia,978000,-233000,NA,5,5000,4000,978000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,SVN,Slovenia,39971000,4179000,607000,36,1750000,646000,39971000,NA,12957000,16764000
ENI,2019,Mining & Extraction,ITA,Italy,ESP,Spain,398358000,2547000,710000,98,16844000,626000,380694000,17664000,17299000,1492000
ENI,2019,Mining & Extraction,ITA,Italy,SWE,Sweden,1901000,349000,96000,1,374000,76000,1541000,360000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,CHE,Switzerland,857204000,34019000,5055000,82,84072000,6674000,832022000,25182000,99691000,33445000
ENI,2019,Mining & Extraction,ITA,Italy,TUR,Turkey,14684000,9203000,112000,10,24658000,98000,6687000,7997000,3000,337000
ENI,2019,Mining & Extraction,ITA,Italy,UKR,Ukraine,62000,-671000,NA,7,4000,NA,46000,16000,2484000,-2389000
ENI,2019,Mining & Extraction,ITA,Italy,GBR,United Kingdom,30876578000,347141000,160871000,982,1969338000,106588000,17796511000,13080067000,5511380000,2508035000
ENI,2019,Mining & Extraction,ITA,Italy,DZA,Algeria,1391432000,693048000,590668000,763,3312786000,596425000,699172000,692260000,13000,NA
ENI,2019,Mining & Extraction,ITA,Italy,AGO,Angola,2372234000,534269000,221298000,368,4579000000,256244000,320189000,2052045000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,COG,Congo,1468378000,-363223000,243499000,515,3363248000,294406000,476742000,991636000,408231000,-1216711000
ENI,2019,Mining & Extraction,ITA,Italy,COD,Democratic Republic of the Congo,2000,-188000,NA,NA,NA,NA,2000,NA,850000,-1537000
ENI,2019,Mining & Extraction,ITA,Italy,EGY,Egypt,3770933000,1924646000,602584000,2959,8570697000,536231000,3761803000,9130000,16000,304000
ENI,2019,Mining & Extraction,ITA,Italy,GAB,Gabon,40148000,-12308000,NA,14,11118000,NA,3477000,36671000,14466000,-77432000
ENI,2019,Mining & Extraction,ITA,Italy,GHA,Ghana,836591000,202524000,NA,197,2109037000,NA,321257000,515334000,13445000,-40567000
ENI,2019,Mining & Extraction,ITA,Italy,CIV,Côte d'Ivoire,75000,-11223000,NA,4,297000,NA,75000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,KEN,Kenya,428000,-2990000,NA,9,1268000,NA,418000,10000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,LBY,Libya,4451409000,2240028000,1988788000,4385,3514497000,2043244000,4035115000,416294000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,MAR,Morocco,4188000,-2581000,NA,2,60000,NA,4184000,4000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,MOZ,Mozambique,50320000,-22172000,NA,171,644633000,NA,34087000,16233000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,NGA,Nigeria,1591443000,143452000,155518000,1172,2373891000,199110000,374093000,1217350000,2596000,2226126000
ENI,2019,Mining & Extraction,ITA,Italy,ZAF,South Africa,9051000,-9879000,NA,6,1108000,NA,9045000,6000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,TUN,Tunisia,162565000,7442000,96508000,526,249856000,94642000,103779000,58786000,91000,9000
ENI,2019,Mining & Extraction,ITA,Italy,AUS,Australia,275435000,35042000,29987000,88,823599000,24813000,249284000,26151000,130297000,-132739000
ENI,2019,Mining & Extraction,ITA,Italy,BHR,Bahrain,10000,-3288000,NA,1,3382000,NA,10000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,CHN,China,83217000,-19343000,381000,62,9335000,5000,77997000,5220000,5161000,-12466000
ENI,2019,Mining & Extraction,ITA,Italy,IND,India,557000,-16740000,NA,4,16000,52000,247000,310000,236000,-270000
ENI,2019,Mining & Extraction,ITA,Italy,IDN,Indonesia,591802000,159401000,4409000,322,1291452000,35432000,336400000,255402000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,IRN,Iran,7031000,-1768000,26000,NA,NA,26000,6631000,400000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,IRQ,Iraq,519656000,95362000,30789000,517,717676000,34611000,1622000,518034000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,KAZ,Kazakhstan,2008103000,900360000,172235000,1617,11041216000,177897000,804557000,1203546000,17794000,-1959000
ENI,2019,Mining & Extraction,ITA,Italy,LBN,Lebanon,781000,-9546000,NA,NA,4306000,NA,725000,56000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,MMR,Myanmar,120000,-8673000,NA,37,8694000,NA,92000,28000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,OMN,Oman,2789000,-14511000,NA,22,5742000,NA,2788000,1000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,PAK,Pakistan,144712000,12510000,6175000,310,102777000,1617000,124728000,19984000,785000,-206000
ENI,2019,Mining & Extraction,ITA,Italy,RUS,Russia,126324000,39625000,405000,69,289447000,329000,68191000,58133000,32058000,-26087000
ENI,2019,Mining & Extraction,ITA,Italy,SAU,Saudi Arabia,194552000,NA,6629000,NA,NA,NA,194552000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,SGP,Singapore,1643921000,18623000,-1432000,37,818000,2484000,1381312000,262609000,54000,-306000
ENI,2019,Mining & Extraction,ITA,Italy,TLS,Timor-Leste,2000,-675000,NA,3,39000,NA,2000,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,TKM,Turkmenistan,131272000,34965000,10062000,983,497225000,4310000,129535000,1737000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,ARE,United Arab Emirates,1129111000,620705000,468771000,104,1465675000,573195000,10720000,1118391000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,VNM,Viet Nam,5498000,-7829000,NA,42,25421000,NA,5493000,5000,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,ARG,Argentina,2694000,-909000,1586000,3,NA,-642000,8000,2686000,10835000,-7056000
ENI,2019,Mining & Extraction,ITA,Italy,BHS,Bahamas,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA
ENI,2019,Mining & Extraction,ITA,Italy,BMU,Bermuda,176000,75000,NA,NA,NA,NA,NA,176000,38989000,366262000
ENI,2019,Mining & Extraction,ITA,Italy,BRA,Brazil,17000,111000,NA,NA,NA,NA,17000,NA,361044000,-360980000
ENI,2019,Mining & Extraction,ITA,Italy,VGB,Virgin Islands (British),NA,NA,NA,NA,NA,NA,NA,NA,45000,-807812000
ENI,2019,Mining & Extraction,ITA,Italy,CAN,Canada,NA,NA,NA,NA,NA,NA,NA,NA,2370050000,-1444964000
ENI,2019,Mining & Extraction,ITA,Italy,CYM,Cayman Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENI,2019,Mining & Extraction,ITA,Italy,ECU,Ecuador,119161000,16980000,3971000,488,28059000,4072000,112170000,6991000,197000,31059000
ENI,2019,Mining & Extraction,ITA,Italy,MEX,Mexico,116136000,-37786000,NA,186,788441000,16000,114216000,1920000,NA,-138064000
ENI,2019,Mining & Extraction,ITA,Italy,USA,United States of America,4103804000,44182000,12906000,365,3299052000,10591000,3044595000,1059209000,3763329000,-2615317000
ENI,2019,Mining & Extraction,ITA,Italy,VEN,Venezuela,143911000,-115842000,NA,132,99325000,28701000,42042000,101869000,55445000,-6186000
VODAFONE,2018,Communications,GBR,United Kingdom,ARE,United Arab Emirates,NA,-267196,NA,13,8937,NA,NA,NA,NA,-97811
VODAFONE,2018,Communications,GBR,United Kingdom,ALB,Albania,120175159,-4711206,1249371,401,95840110,1485586,118739407,1435752,43295736,107510508
VODAFONE,2018,Communications,GBR,United Kingdom,AGO,Angola,1678805,-1358675,353079,9,128739,355671,1678805,NA,NA,-1134059
VODAFONE,2018,Communications,GBR,United Kingdom,ARG,Argentina,280050,221104,NA,NA,NA,6962,NA,280050,179377,70786
VODAFONE,2018,Communications,GBR,United Kingdom,AUT,Austria,1741679,-45869,874,NA,1269165,NA,85782,1655897,13431689,-14679541
VODAFONE,2018,Communications,GBR,United Kingdom,AUS,Australia,14428230,2386494,476748,14,1207313,79012,7425160,7003070,964868496,-958632394
VODAFONE,2018,Communications,GBR,United Kingdom,BEL,Belgium,8664184,-804648,865,20,1509228,NA,512181,8152003,19462197,-6478205
VODAFONE,2018,Communications,GBR,United Kingdom,BHR,Bahrain,2020198,326490,NA,NA,NA,NA,1332487,687711,303101,-103935
